-703.5898384862246,-875.0
-616.9872981077807,-925.0
-530.3847577293368,-875.0
-443.782217350893,-925.0
-357.1796769724491,-875.0
-270.5771365940053,-925.0
-183.9745962155614,-875.0
-97.3720558371175,-925.0
-10.769515458673595,-875.0
162.435565298214,-875.0
-876.7949192431123,-775.0
-790.1923788646684,-825.0
-703.5898384862246,-775.0
-616.9872981077807,-825.0
-530.3847577293368,-775.0
-443.782217350893,-825.0
-357.1796769724491,-775.0
-270.5771365940053,-825.0
-183.9745962155614,-775.0
-97.3720558371175,-825.0
-10.769515458673595,-775.0
75.8330249197702,-825.0
162.435565298214,-775.0
249.03810567665778,-825.0
335.6406460551018,-775.0
-963.3974596215561,-725.0
-876.7949192431123,-675.0
-790.1923788646684,-725.0
-703.5898384862246,-675.0
-616.9872981077807,-725.0
-530.3847577293368,-675.0
-443.782217350893,-725.0
-357.1796769724491,-675.0
-270.5771365940053,-725.0
-183.9745962155614,-675.0
-97.3720558371175,-725.0
-10.769515458673595,-675.0
75.8330249197702,-725.0
162.435565298214,-675.0
249.03810567665778,-725.0
335.6406460551018,-675.0
422.2431864335456,-725.0
508.8457268119894,-675.0
-1050.0,-575.0
-963.3974596215561,-625.0
-876.7949192431123,-575.0
-790.1923788646684,-625.0
-703.5898384862246,-575.0
-616.9872981077807,-625.0
-530.3847577293368,-575.0
-443.782217350893,-625.0
-357.1796769724491,-575.0
-270.5771365940053,-625.0
-183.9745962155614,-575.0
-97.3720558371175,-625.0
-10.769515458673595,-575.0
75.8330249197702,-625.0
162.435565298214,-575.0
249.03810567665778,-625.0
335.6406460551018,-575.0
422.2431864335456,-625.0
508.8457268119894,-575.0
595.4482671904334,-625.0
682.0508075688772,-575.0
-1050.0,-475.0
-963.3974596215561,-525.0
-876.7949192431123,-475.0
-790.1923788646684,-525.0
-703.5898384862246,-475.0
-616.9872981077807,-525.0
-530.3847577293368,-475.0
-443.782217350893,-525.0
-357.1796769724491,-475.0
-270.5771365940053,-525.0
-183.9745962155614,-475.0
-97.3720558371175,-525.0
-10.769515458673595,-475.0
75.8330249197702,-525.0
162.435565298214,-475.0
249.03810567665778,-525.0
335.6406460551018,-475.0
422.2431864335456,-525.0
508.8457268119894,-475.0
595.4482671904334,-525.0
682.0508075688772,-475.0
-1050.0,-375.0
-963.3974596215561,-425.0
-876.7949192431123,-375.0
-790.1923788646684,-425.0
-703.5898384862246,-375.0
-616.9872981077807,-425.0
-530.3847577293368,-375.0
-443.782217350893,-425.0
-357.1796769724491,-375.0
-270.5771365940053,-425.0
-183.9745962155614,-375.0
-97.3720558371175,-425.0
-10.769515458673595,-375.0
75.8330249197702,-425.0
162.435565298214,-375.0
249.03810567665778,-425.0
335.6406460551018,-375.0
422.2431864335456,-425.0
508.8457268119894,-375.0
595.4482671904334,-425.0
682.0508075688772,-375.0
768.6533479473212,-425.0
-1050.0,-275.0
-963.3974596215561,-325.0
-876.7949192431123,-275.0
-790.1923788646684,-325.0
-703.5898384862246,-275.0
-616.9872981077807,-325.0
-530.3847577293368,-275.0
-443.782217350893,-325.0
-357.1796769724491,-275.0
-270.5771365940053,-325.0
-183.9745962155614,-275.0
-97.3720558371175,-325.0
-10.769515458673595,-275.0
75.8330249197702,-325.0
162.435565298214,-275.0
249.03810567665778,-325.0
335.6406460551018,-275.0
422.2431864335456,-325.0
508.8457268119894,-275.0
595.4482671904334,-325.0
682.0508075688772,-275.0
768.6533479473212,-325.0
-1050.0,-175.0
-963.3974596215561,-225.0
-876.7949192431123,-175.0
-790.1923788646684,-225.0
-703.5898384862246,-175.0
-616.9872981077807,-225.0
-530.3847577293368,-175.0
-443.782217350893,-225.0
-357.1796769724491,-175.0
-270.5771365940053,-225.0
-183.9745962155614,-175.0
-97.3720558371175,-225.0
-10.769515458673595,-175.0
75.8330249197702,-225.0
162.435565298214,-175.0
249.03810567665778,-225.0
335.6406460551018,-175.0
422.2431864335456,-225.0
508.8457268119894,-175.0
595.4482671904334,-225.0
682.0508075688772,-175.0
768.6533479473212,-225.0
-1050.0,-75.0
-963.3974596215561,-125.0
-876.7949192431123,-75.0
-790.1923788646684,-125.0
-703.5898384862246,-75.0
-616.9872981077807,-125.0
-530.3847577293368,-75.0
-443.782217350893,-125.0
-357.1796769724491,-75.0
-270.5771365940053,-125.0
-183.9745962155614,-75.0
-97.3720558371175,-125.0
-10.769515458673595,-75.0
75.8330249197702,-125.0
162.435565298214,-75.0
249.03810567665778,-125.0
335.6406460551018,-75.0
422.2431864335456,-125.0
508.8457268119894,-75.0
595.4482671904334,-125.0
682.0508075688772,-75.0
768.6533479473212,-125.0
-1050.0,25.0
-963.3974596215561,-25.0
-876.7949192431123,25.0
-790.1923788646684,-25.0
-703.5898384862246,25.0
-616.9872981077807,-25.0
-530.3847577293368,25.0
-443.782217350893,-25.0
-357.1796769724491,25.0
-270.5771365940053,-25.0
-183.9745962155614,25.0
-97.3720558371175,-25.0
-10.769515458673595,25.0
75.8330249197702,-25.0
162.435565298214,25.0
249.03810567665778,-25.0
335.6406460551018,25.0
422.2431864335456,-25.0
508.8457268119894,25.0
595.4482671904334,-25.0
682.0508075688772,25.0
768.6533479473212,-25.0
-1050.0,125.0
-963.3974596215561,75.0
-876.7949192431123,125.0
-790.1923788646684,75.0
-703.5898384862246,125.0
-616.9872981077807,75.0
-530.3847577293368,125.0
-443.782217350893,75.0
-357.1796769724491,125.0
-270.5771365940053,75.0
-183.9745962155614,125.0
-97.3720558371175,75.0
-10.769515458673595,125.0
75.8330249197702,75.0
162.435565298214,125.0
249.03810567665778,75.0
335.6406460551018,125.0
422.2431864335456,75.0
508.8457268119894,125.0
595.4482671904334,75.0
682.0508075688772,125.0
768.6533479473212,75.0
-1050.0,225.0
-963.3974596215561,175.0
-876.7949192431123,225.0
-790.1923788646684,175.0
-703.5898384862246,225.0
-616.9872981077807,175.0
-530.3847577293368,225.0
-443.782217350893,175.0
-357.1796769724491,225.0
-270.5771365940053,175.0
-183.9745962155614,225.0
-97.3720558371175,175.0
-10.769515458673595,225.0
75.8330249197702,175.0
162.435565298214,225.0
249.03810567665778,175.0
335.6406460551018,225.0
422.2431864335456,175.0
508.8457268119894,225.0
595.4482671904334,175.0
682.0508075688772,225.0
768.6533479473212,175.0
-1050.0,325.0
-963.3974596215561,275.0
-876.7949192431123,325.0
-790.1923788646684,275.0
-703.5898384862246,325.0
-616.9872981077807,275.0
-530.3847577293368,325.0
-443.782217350893,275.0
-357.1796769724491,325.0
-270.5771365940053,275.0
-183.9745962155614,325.0
-97.3720558371175,275.0
-10.769515458673595,325.0
75.8330249197702,275.0
162.435565298214,325.0
249.03810567665778,275.0
335.6406460551018,325.0
422.2431864335456,275.0
508.8457268119894,325.0
595.4482671904334,275.0
682.0508075688772,325.0
768.6533479473212,275.0
-1050.0,425.0
-963.3974596215561,375.0
-876.7949192431123,425.0
-790.1923788646684,375.0
-703.5898384862246,425.0
-616.9872981077807,375.0
-530.3847577293368,425.0
-443.782217350893,375.0
-357.1796769724491,425.0
-270.5771365940053,375.0
-183.9745962155614,425.0
-97.3720558371175,375.0
-10.769515458673595,425.0
75.8330249197702,375.0
162.435565298214,425.0
249.03810567665778,375.0
335.6406460551018,425.0
422.2431864335456,375.0
508.8457268119894,425.0
595.4482671904334,375.0
682.0508075688772,425.0
768.6533479473212,375.0
-1050.0,525.0
-963.3974596215561,475.0
-876.7949192431123,525.0
-790.1923788646684,475.0
-703.5898384862246,525.0
-616.9872981077807,475.0
-530.3847577293368,525.0
-443.782217350893,475.0
-357.1796769724491,525.0
-270.5771365940053,475.0
-183.9745962155614,525.0
-97.3720558371175,475.0
-10.769515458673595,525.0
75.8330249197702,475.0
162.435565298214,525.0
249.03810567665778,475.0
335.6406460551018,525.0
422.2431864335456,475.0
508.8457268119894,525.0
595.4482671904334,475.0
682.0508075688772,525.0
768.6533479473212,475.0
-963.3974596215561,575.0
-876.7949192431123,625.0
-790.1923788646684,575.0
-703.5898384862246,625.0
-616.9872981077807,575.0
-530.3847577293368,625.0
-443.782217350893,575.0
-357.1796769724491,625.0
-270.5771365940053,575.0
-183.9745962155614,625.0
-97.3720558371175,575.0
-10.769515458673595,625.0
75.8330249197702,575.0
162.435565298214,625.0
249.03810567665778,575.0
335.6406460551018,625.0
422.2431864335456,575.0
508.8457268119894,625.0
595.4482671904334,575.0
682.0508075688772,625.0
768.6533479473212,575.0
-963.3974596215561,675.0
-876.7949192431123,725.0
-790.1923788646684,675.0
-703.5898384862246,725.0
-616.9872981077807,675.0
-530.3847577293368,725.0
-443.782217350893,675.0
-357.1796769724491,725.0
-270.5771365940053,675.0
-183.9745962155614,725.0
-97.3720558371175,675.0
-10.769515458673595,725.0
75.8330249197702,675.0
162.435565298214,725.0
249.03810567665778,675.0
335.6406460551018,725.0
422.2431864335456,675.0
508.8457268119894,725.0
595.4482671904334,675.0
682.0508075688772,725.0
-876.7949192431123,825.0
-790.1923788646684,775.0
-703.5898384862246,825.0
-616.9872981077807,775.0
-530.3847577293368,825.0
-443.782217350893,775.0
-357.1796769724491,825.0
-270.5771365940053,775.0
-183.9745962155614,825.0
-97.3720558371175,775.0
-10.769515458673595,825.0
75.8330249197702,775.0
162.435565298214,825.0
249.03810567665778,775.0
335.6406460551018,825.0
422.2431864335456,775.0
508.8457268119894,825.0
595.4482671904334,775.0
-790.1923788646684,875.0
-616.9872981077807,875.0
-530.3847577293368,925.0
-443.782217350893,875.0
-357.1796769724491,925.0
-270.5771365940053,875.0
-183.9745962155614,925.0
-97.3720558371175,875.0
-10.769515458673595,925.0
75.8330249197702,875.0
162.435565298214,925.0
249.03810567665778,875.0
335.6406460551018,925.0
422.2431864335456,875.0